id,mag_j,merr_j,type,per,mag_h,merr_h,mag_k,merr_k,mag_3,merr_3,mag_4,merr_4,mag_v,merr_v,mag_b,merr_b
343.0,,,1.0,0.310211,,,,,,,,,14.543106874149567,0.004167016771861905,14.919063109016404,0.003807180538917741
344.0,,,1.0,0.313764,,,,,,,,,14.606505372122916,0.004615687221630034,14.936314433842654,0.003423174083415731
346.0,,,1.0,0.327623,,,,,,,,,14.47355697473672,0.004686707744824333,14.83097180346217,0.0038265003937224275
347.0,,,1.0,0.328849,,,,,,,,,14.484335249397965,0.0047174888293138395,14.846055265291092,0.003656831113560407
349.0,,,1.0,0.3642,,,,,,,,,,,14.775750870190375,0.003778364946199172
350.0,,,1.0,0.379108,,,,,,,,,14.466240285934377,0.004268498861537754,14.838480123148372,0.0034567296093036748
352.0,,,1.0,0.397544,,,,,,,,,14.183935829664104,0.003649468548933553,14.471709175246904,0.002958475505997579
353.0,,,1.0,0.40102,,,,,,,,,14.481935574120152,0.004661999775633502,14.771530150555709,0.00342398659613707
354.0,,,1.0,0.419934,,,,,,,,,14.540053116379461,0.004490321604902027,14.955374276895396,0.003949516959138967
357.0,13.692375266800001,0.0270585784303,1.0,0.297775,13.4681064125,0.06354198087349999,13.467597783299999,0.0446299600418,13.462163693599999,0.0438149517859,13.374932980399999,0.040556544889000005,14.561535627151827,0.004059600613712775,14.899660907105321,0.002818983268248796
366.0,,,0.0,0.99991,,,,,,,,,14.091981456003541,0.0036170079456469594,14.520289682816683,0.002759416439207269
399.0,,,1.0,0.309782,,,,,,,,,14.579948690171136,0.0043816200228459536,14.848961868524665,0.0024826193209613223
