097  14.9538341  0.0483735  14.5302175  0.1006827  13.3023945  0.036318  13.1431057  0.100444  13.0342812  0.0770844
098  15.1345412  0.0533479  14.7790545  0.1271495  13.8657856  0.1154816  13.5968774  0.2249711  13.648236  0.1836981
099  14.6882879  0.0448888  14.2074018  0.0966799  13.0536274  0.07571  12.5828475  0.191802  12.6496959  0.1645904
100  15.3048021  0.077214  14.7224698  0.1377171  13.5607245  0.1111665  13.1816368  0.2642347  13.1925102  0.2243747
101  14.9655455  0.0478435  14.5932291  0.1143197  13.7081646  0.0571314  13.4842557  0.1049619  13.4358594  0.0787083
102  14.999533  0.0487134  14.590877  0.1113912  13.3200423  0.0411947  13.0332751  0.0762693  12.9933422  0.0694406
103  14.8327226  0.0383275  14.5350329  0.1024597  13.6203349  0.0607947  13.4090469  0.1385821  13.3765518  0.1162067
104  15.0222235  0.0449667  14.5056277  0.1137541  13.7318625  0.3327687  13.6247859  0.434273  13.4517272  0.4874679
105  15.1521602  0.0493457  14.769611  0.1228861  13.7676262  0.0495379  13.6151916  0.0695557  13.5330076  0.0622174
106  14.9180262  0.0501896  14.5193228  0.1171239  13.5400957  0.1010544  13.2473634  0.2850333  13.2128418  0.1797693
107  15.21878  0.0590085  14.7799189  0.128316  13.5965971  0.0591946  13.3396383  0.1310229  13.3007159  0.1040721
108  15.0014201  0.0557494  14.5360742  0.1265543  13.4257431  0.1653118  12.9328596  0.3153474  13.0200043  0.3070293
109  14.8695345  0.050309  14.4152072  0.0990101  13.2659208  0.0684105  13.0471836  0.1906463  12.9840775  0.1230163
110  14.928866  0.0483011  14.569975  0.1071821  13.7957572  0.0711618  13.7279023  0.1651696  13.5918923  0.117737
111  14.9064555  0.0467119  14.3796755  0.1460342  13.2091743  0.0894371  12.8630124  0.3025541  12.854976  0.2058422
112  14.8898055  0.0490102  14.5368275  0.1143285  13.6494651  0.0623137  13.3713219  0.1782274  13.3965215  0.1124811
113  14.9617929  0.0543875  14.5318349  0.1032666  13.5567416  0.0677495  13.3502821  0.1752484  13.2506861  0.1041441
114  14.911562  0.0553353  14.4403571  0.1214166  12.4656303  0.2221846  12.3260088  0.2412613  12.0085354  0.3825533
115  15.0261919  0.0451885  14.5337054  0.1017939  13.4012806  0.0418569  13.1762824  0.0596406  13.1025394  0.0443621
116  14.8541205  0.0426966  14.3881567  0.1041777  12.6867549  0.169136  12.2141206  0.2464508  12.050305  0.2565307
117  14.8922405  0.0378682  14.4731982  0.0986256  13.4797893  0.0686222  13.2736502  0.1473872  13.2020219  0.1067614
118  14.8800858  0.0442154  14.4847669  9.9905575  13.373549  0.0773951  13.1058914  0.1889921  13.0049567  0.170379
119  15.0080109  0.0436578  14.6840403  0.1099909  13.8452121  0.0681469  13.7708765  0.1442429  13.6310437  0.0988838
120  15.1958792  0.0536377  14.7568517  0.1207435  13.5252237  0.1705784  13.0716739  0.2733642  13.1352228  0.3245258
121  14.9118014  0.0371753  14.5983241  0.1003344  13.7409109  0.0548361  13.6482528  0.1129823  13.5310763  0.0912195
122  14.9606152  0.0450777  14.5318292  0.1044414  13.369038  0.061441  13.1321426  0.1455472  13.0619624  0.0835584
123  14.9081355  0.0467333  14.4734223  0.1019706  13.4624599  0.0538702  13.2385522  0.0641561  13.1741547  0.0595567
124  14.902523  0.0497896  14.5397815  0.1077915  13.7079137  0.0459456  13.5096369  0.062482  13.4818778  0.0808208
